danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,audio_features,6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267,4
0.606,0.544,10,-7.968,0,0.0421,0.0285,4.88e-06,0.152,0.335,90.104,audio_features,1wGpEisE7VmhhSazD8hZ5l,spotify:track:1wGpEisE7VmhhSazD8hZ5l,https://api.spotify.com/v1/tracks/1wGpEisE7VmhhSazD8hZ5l,https://api.spotify.com/v1/audio-analysis/1wGpEisE7VmhhSazD8hZ5l,194009,4
0.62,0.721,4,-5.538,0,0.0887,0.0422,0.0075,0.563,0.77,169.904,audio_features,4RnvS1tmh1ERhjXX6dxv95,spotify:track:4RnvS1tmh1ERhjXX6dxv95,https://api.spotify.com/v1/tracks/4RnvS1tmh1ERhjXX6dxv95,https://api.spotify.com/v1/audio-analysis/4RnvS1tmh1ERhjXX6dxv95,150361,4
0.493,0.666,7,-4.525,1,0.268,0.00256,0.0,0.0797,0.164,87.932,audio_features,6w2laMOxRE0yUsbq4bVLiZ,spotify:track:6w2laMOxRE0yUsbq4bVLiZ,https://api.spotify.com/v1/tracks/6w2laMOxRE0yUsbq4bVLiZ,https://api.spotify.com/v1/audio-analysis/6w2laMOxRE0yUsbq4bVLiZ,192727,5
0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,audio_features,34ZAzO78a5DAVNrYIGWcPm,spotify:track:34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/tracks/34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/audio-analysis/34ZAzO78a5DAVNrYIGWcPm,181831,4
0.743,0.616,1,-6.285,1,0.181,0.0635,0.0,0.111,0.4,150.859,audio_features,1oNcc2isuz7d3hc1fMoHqj,spotify:track:1oNcc2isuz7d3hc1fMoHqj,https://api.spotify.com/v1/tracks/1oNcc2isuz7d3hc1fMoHqj,https://api.spotify.com/v1/audio-analysis/1oNcc2isuz7d3hc1fMoHqj,149760,4
0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,audio_features,4gmmRb6bZJffOOiww1JGTO,spotify:track:4gmmRb6bZJffOOiww1JGTO,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,235040,4
0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,audio_features,3U21A07gAloCc4P7J8rxcn,spotify:track:3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/tracks/3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/audio-analysis/3U21A07gAloCc4P7J8rxcn,145507,4
0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,audio_features,3LfHBTYZBTqmz43tvVXJBd,spotify:track:3LfHBTYZBTqmz43tvVXJBd,https://api.spotify.com/v1/tracks/3LfHBTYZBTqmz43tvVXJBd,https://api.spotify.com/v1/audio-analysis/3LfHBTYZBTqmz43tvVXJBd,92093,4
0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,audio_features,4MXhiYIRDMGAuvZc5IFTwC,spotify:track:4MXhiYIRDMGAuvZc5IFTwC,https://api.spotify.com/v1/tracks/4MXhiYIRDMGAuvZc5IFTwC,https://api.spotify.com/v1/audio-analysis/4MXhiYIRDMGAuvZc5IFTwC,142969,4
