danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.725,0.807,11,-4.332,1,0.315,0.352,0.0,0.462,0.848,140.045,audio_features,6mSzsSdu0CWIV70jEjWMhI,spotify:track:6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/tracks/6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/audio-analysis/6mSzsSdu0CWIV70jEjWMhI,174857,4
0.871,0.749,8,-5.611,1,0.32,0.407,5.45e-06,0.128,0.756,139.97,audio_features,4lQ87x6SYGR9E8v28xqhh2,spotify:track:4lQ87x6SYGR9E8v28xqhh2,https://api.spotify.com/v1/tracks/4lQ87x6SYGR9E8v28xqhh2,https://api.spotify.com/v1/audio-analysis/4lQ87x6SYGR9E8v28xqhh2,180581,4
0.883,0.716,7,-8.127,1,0.414,0.435,0.0,0.0801,0.761,141.066,audio_features,1JAkXiY10vwLhSbcsiimrp,spotify:track:1JAkXiY10vwLhSbcsiimrp,https://api.spotify.com/v1/tracks/1JAkXiY10vwLhSbcsiimrp,https://api.spotify.com/v1/audio-analysis/1JAkXiY10vwLhSbcsiimrp,205106,4
0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,audio_features,5ZrDlcxIDZyjOzHdYW1ydr,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,https://api.spotify.com/v1/tracks/5ZrDlcxIDZyjOzHdYW1ydr,https://api.spotify.com/v1/audio-analysis/5ZrDlcxIDZyjOzHdYW1ydr,197960,4
0.743,0.56,11,-9.989,0,0.261,0.175,0.0,0.286,0.634,142.038,audio_features,0pvPWDLzZcWFyXO2VantXA,spotify:track:0pvPWDLzZcWFyXO2VantXA,https://api.spotify.com/v1/tracks/0pvPWDLzZcWFyXO2VantXA,https://api.spotify.com/v1/audio-analysis/0pvPWDLzZcWFyXO2VantXA,194366,4
0.826,0.66,7,-4.837,0,0.0953,0.0852,9.26e-06,0.148,0.626,104.994,audio_features,0osdzA0D159EUmBcrwMcB4,spotify:track:0osdzA0D159EUmBcrwMcB4,https://api.spotify.com/v1/tracks/0osdzA0D159EUmBcrwMcB4,https://api.spotify.com/v1/audio-analysis/0osdzA0D159EUmBcrwMcB4,203651,4
0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,67BtfxlNbhBmCDR2L2l8qd,spotify:track:67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,4
0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,192213,4
0.763,0.666,7,-10.844,0,0.359,0.174,0.0,0.108,0.69,143.0,audio_features,32pPek0KsHsMSSFogNu49f,spotify:track:32pPek0KsHsMSSFogNu49f,https://api.spotify.com/v1/tracks/32pPek0KsHsMSSFogNu49f,https://api.spotify.com/v1/audio-analysis/32pPek0KsHsMSSFogNu49f,174545,4
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4
0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4
0.858,0.584,5,-7.48,1,0.379,0.815,0.0,0.224,0.714,140.208,audio_features,69F4G9WD5U1vKrpaCiLznl,spotify:track:69F4G9WD5U1vKrpaCiLznl,https://api.spotify.com/v1/tracks/69F4G9WD5U1vKrpaCiLznl,https://api.spotify.com/v1/audio-analysis/69F4G9WD5U1vKrpaCiLznl,182143,4
0.78,0.76,11,-4.154,1,0.0923,0.029,0.0,0.157,0.892,142.997,audio_features,13lgFanIzQVjIiVvxyAjjS,spotify:track:13lgFanIzQVjIiVvxyAjjS,https://api.spotify.com/v1/tracks/13lgFanIzQVjIiVvxyAjjS,https://api.spotify.com/v1/audio-analysis/13lgFanIzQVjIiVvxyAjjS,151826,4
