danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.673,0.49,6,-11.504,0,0.0358,0.31,0.00196,0.136,0.144,101.999,audio_features,4qyMCwGLHPTlyWsjcR3DQB,spotify:track:4qyMCwGLHPTlyWsjcR3DQB,https://api.spotify.com/v1/tracks/4qyMCwGLHPTlyWsjcR3DQB,https://api.spotify.com/v1/audio-analysis/4qyMCwGLHPTlyWsjcR3DQB,193561,4
0.731,0.423,6,-10.147,1,0.0784,0.473,0.000413,0.129,0.78,76.964,audio_features,0wOtc2nY3NOohp4xSwOyTN,spotify:track:0wOtc2nY3NOohp4xSwOyTN,https://api.spotify.com/v1/tracks/0wOtc2nY3NOohp4xSwOyTN,https://api.spotify.com/v1/audio-analysis/0wOtc2nY3NOohp4xSwOyTN,90111,4
0.56,0.622,5,-8.92,0,0.145,0.305,0.00994,0.162,0.319,88.899,audio_features,6VbCY9Jr4bkQaemZ6UyS5T,spotify:track:6VbCY9Jr4bkQaemZ6UyS5T,https://api.spotify.com/v1/tracks/6VbCY9Jr4bkQaemZ6UyS5T,https://api.spotify.com/v1/audio-analysis/6VbCY9Jr4bkQaemZ6UyS5T,189044,4
0.667,0.663,11,-6.844,1,0.062,0.269,0.0,0.176,0.542,149.973,audio_features,3z5J6P75vIoNF6mbeZbtfC,spotify:track:3z5J6P75vIoNF6mbeZbtfC,https://api.spotify.com/v1/tracks/3z5J6P75vIoNF6mbeZbtfC,https://api.spotify.com/v1/audio-analysis/3z5J6P75vIoNF6mbeZbtfC,169600,4
0.385,0.443,2,-9.773,0,0.114,0.567,3.46e-06,0.115,0.302,80.05,audio_features,1dduMILdDnevJDX0I9IAhm,spotify:track:1dduMILdDnevJDX0I9IAhm,https://api.spotify.com/v1/tracks/1dduMILdDnevJDX0I9IAhm,https://api.spotify.com/v1/audio-analysis/1dduMILdDnevJDX0I9IAhm,201661,5
0.582,0.614,11,-6.429,0,0.0566,0.169,0.0,0.0646,0.528,94.89,audio_features,1cCbhd6fguIfloDXiPdxH8,spotify:track:1cCbhd6fguIfloDXiPdxH8,https://api.spotify.com/v1/tracks/1cCbhd6fguIfloDXiPdxH8,https://api.spotify.com/v1/audio-analysis/1cCbhd6fguIfloDXiPdxH8,192000,4
0.548,0.598,11,-8.386,0,0.25,0.347,3.63e-05,0.155,0.36,136.618,audio_features,2N6s3852GdbqhV29or63En,spotify:track:2N6s3852GdbqhV29or63En,https://api.spotify.com/v1/tracks/2N6s3852GdbqhV29or63En,https://api.spotify.com/v1/audio-analysis/2N6s3852GdbqhV29or63En,225533,4
0.468,0.38,1,-6.326,1,0.0309,0.689,5.98e-05,0.114,0.406,129.897,audio_features,0lpo9c5J9uOZqMsXEei1gV,spotify:track:0lpo9c5J9uOZqMsXEei1gV,https://api.spotify.com/v1/tracks/0lpo9c5J9uOZqMsXEei1gV,https://api.spotify.com/v1/audio-analysis/0lpo9c5J9uOZqMsXEei1gV,258024,3
0.64,0.654,5,-6.977,0,0.1,0.61,0.0,0.0966,0.909,72.21,audio_features,5fGxNpy9IHBdTnnUWlcdJi,spotify:track:5fGxNpy9IHBdTnnUWlcdJi,https://api.spotify.com/v1/tracks/5fGxNpy9IHBdTnnUWlcdJi,https://api.spotify.com/v1/audio-analysis/5fGxNpy9IHBdTnnUWlcdJi,159452,4
0.35,0.485,0,-8.909,1,0.0354,0.688,0.0128,0.0924,0.223,141.478,audio_features,1WD5d42tRqdLyfaoTtUlHB,spotify:track:1WD5d42tRqdLyfaoTtUlHB,https://api.spotify.com/v1/tracks/1WD5d42tRqdLyfaoTtUlHB,https://api.spotify.com/v1/audio-analysis/1WD5d42tRqdLyfaoTtUlHB,176197,4
0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
0.598,0.558,9,-6.74,1,0.0325,0.302,0.000835,0.13,0.268,114.069,audio_features,1wQxEF0cfm0BTdOO6yAJ4F,spotify:track:1wQxEF0cfm0BTdOO6yAJ4F,https://api.spotify.com/v1/tracks/1wQxEF0cfm0BTdOO6yAJ4F,https://api.spotify.com/v1/audio-analysis/1wQxEF0cfm0BTdOO6yAJ4F,185267,4
0.629,0.744,5,-6.124,0,0.0409,0.0769,0.247,0.194,0.451,89.021,audio_features,0CrcwVLUe8wzLUIXgjXVZJ,spotify:track:0CrcwVLUe8wzLUIXgjXVZJ,https://api.spotify.com/v1/tracks/0CrcwVLUe8wzLUIXgjXVZJ,https://api.spotify.com/v1/audio-analysis/0CrcwVLUe8wzLUIXgjXVZJ,175837,4
0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
0.606,0.516,0,-8.165,0,0.118,0.388,0.000223,0.129,0.588,94.064,audio_features,5bbUURfLSh02ACQ3lHaDZT,spotify:track:5bbUURfLSh02ACQ3lHaDZT,https://api.spotify.com/v1/tracks/5bbUURfLSh02ACQ3lHaDZT,https://api.spotify.com/v1/audio-analysis/5bbUURfLSh02ACQ3lHaDZT,176248,4
0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,audio_features,2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,147581,4
0.653,0.612,3,-6.45,0,0.291,0.66,0.0635,0.111,0.641,113.143,audio_features,1zSoe0kww3yTP9mZqfc8Ob,spotify:track:1zSoe0kww3yTP9mZqfc8Ob,https://api.spotify.com/v1/tracks/1zSoe0kww3yTP9mZqfc8Ob,https://api.spotify.com/v1/audio-analysis/1zSoe0kww3yTP9mZqfc8Ob,180794,5
0.851,0.564,4,-8.47,0,0.0565,0.169,8.41e-05,0.089,0.542,110.014,audio_features,0SM4DosJwr9Cc5epo0QbCc,spotify:track:0SM4DosJwr9Cc5epo0QbCc,https://api.spotify.com/v1/tracks/0SM4DosJwr9Cc5epo0QbCc,https://api.spotify.com/v1/audio-analysis/0SM4DosJwr9Cc5epo0QbCc,157091,4
0.7,0.657,9,-7.121,0,0.0603,0.0816,3.63e-06,0.115,0.479,91.554,audio_features,3vv2KJC3vaWPXXF5Ba7biE,spotify:track:3vv2KJC3vaWPXXF5Ba7biE,https://api.spotify.com/v1/tracks/3vv2KJC3vaWPXXF5Ba7biE,https://api.spotify.com/v1/audio-analysis/3vv2KJC3vaWPXXF5Ba7biE,209682,4
0.632,0.645,4,-5.288,1,0.0266,0.0352,0.0,0.102,0.184,101.014,audio_features,58z9odzkFuph91CkBcmOzY,spotify:track:58z9odzkFuph91CkBcmOzY,https://api.spotify.com/v1/tracks/58z9odzkFuph91CkBcmOzY,https://api.spotify.com/v1/audio-analysis/58z9odzkFuph91CkBcmOzY,214455,4
0.419,0.619,7,-3.892,0,0.0874,0.455,0.0,0.111,0.346,155.54,audio_features,4TeklWa1VJeKwDThRho8vy,spotify:track:4TeklWa1VJeKwDThRho8vy,https://api.spotify.com/v1/tracks/4TeklWa1VJeKwDThRho8vy,https://api.spotify.com/v1/audio-analysis/4TeklWa1VJeKwDThRho8vy,186096,3
0.803,0.387,2,-5.839,0,0.0723,0.207,1.98e-06,0.217,0.5,136.038,audio_features,3unpulZnIiKRZ4MCymHfXx,spotify:track:3unpulZnIiKRZ4MCymHfXx,https://api.spotify.com/v1/tracks/3unpulZnIiKRZ4MCymHfXx,https://api.spotify.com/v1/audio-analysis/3unpulZnIiKRZ4MCymHfXx,186157,4
0.612,0.477,0,-8.502,0,0.0729,0.592,1e-06,0.118,0.546,99.224,audio_features,3hd2TGUoLOT8CRx4ep1Y3L,spotify:track:3hd2TGUoLOT8CRx4ep1Y3L,https://api.spotify.com/v1/tracks/3hd2TGUoLOT8CRx4ep1Y3L,https://api.spotify.com/v1/audio-analysis/3hd2TGUoLOT8CRx4ep1Y3L,161092,4
0.467,0.527,7,-10.321,1,0.109,0.0817,0.0,0.312,0.324,173.756,audio_features,0CqWJMqXpq2CqtyCfPWigj,spotify:track:0CqWJMqXpq2CqtyCfPWigj,https://api.spotify.com/v1/tracks/0CqWJMqXpq2CqtyCfPWigj,https://api.spotify.com/v1/audio-analysis/0CqWJMqXpq2CqtyCfPWigj,202069,4
0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,audio_features,7oDd86yk8itslrA9HRP2ki,spotify:track:7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/tracks/7oDd86yk8itslrA9HRP2ki,https://api.spotify.com/v1/audio-analysis/7oDd86yk8itslrA9HRP2ki,232857,4
0.744,0.312,0,-5.851,0,0.0408,0.675,0.155,0.121,0.283,92.01,audio_features,0AE7F5zIdjFPX0K0U8HUkm,spotify:track:0AE7F5zIdjFPX0K0U8HUkm,https://api.spotify.com/v1/tracks/0AE7F5zIdjFPX0K0U8HUkm,https://api.spotify.com/v1/audio-analysis/0AE7F5zIdjFPX0K0U8HUkm,154532,4
0.575,0.738,8,-3.65,1,0.0712,0.208,0.0,0.153,0.391,82.609,audio_features,0ixyLzNaPr7G2Fu5ETgssB,spotify:track:0ixyLzNaPr7G2Fu5ETgssB,https://api.spotify.com/v1/tracks/0ixyLzNaPr7G2Fu5ETgssB,https://api.spotify.com/v1/audio-analysis/0ixyLzNaPr7G2Fu5ETgssB,166623,4
0.659,0.506,6,-5.308,1,0.0463,0.255,0.0,0.142,0.335,124.981,audio_features,2HXzOhKhZ46k5cLBPTlfuJ,spotify:track:2HXzOhKhZ46k5cLBPTlfuJ,https://api.spotify.com/v1/tracks/2HXzOhKhZ46k5cLBPTlfuJ,https://api.spotify.com/v1/audio-analysis/2HXzOhKhZ46k5cLBPTlfuJ,225600,4
0.852,0.675,1,-6.271,1,0.197,0.0652,3.74e-05,0.36,0.83,99.012,audio_features,5xP9lQYA8YQmQh6BOxcAnR,spotify:track:5xP9lQYA8YQmQh6BOxcAnR,https://api.spotify.com/v1/tracks/5xP9lQYA8YQmQh6BOxcAnR,https://api.spotify.com/v1/audio-analysis/5xP9lQYA8YQmQh6BOxcAnR,215467,4
0.528,0.476,11,-8.734,0,0.028,0.403,3.26e-06,0.376,0.4,80.001,audio_features,6VFuPUfQdKZGWRoQXZW7pW,spotify:track:6VFuPUfQdKZGWRoQXZW7pW,https://api.spotify.com/v1/tracks/6VFuPUfQdKZGWRoQXZW7pW,https://api.spotify.com/v1/audio-analysis/6VFuPUfQdKZGWRoQXZW7pW,293120,3
0.373,0.506,3,-7.35,1,0.0721,0.83,3.24e-05,0.295,0.376,95.636,audio_features,5FxKXIwFBKb2eWSwJ523sp,spotify:track:5FxKXIwFBKb2eWSwJ523sp,https://api.spotify.com/v1/tracks/5FxKXIwFBKb2eWSwJ523sp,https://api.spotify.com/v1/audio-analysis/5FxKXIwFBKb2eWSwJ523sp,213333,4
0.58,0.492,0,-6.72,0,0.109,0.245,0.0,0.0901,0.355,84.555,audio_features,3pdUv2fviypOdl1PTHDunH,spotify:track:3pdUv2fviypOdl1PTHDunH,https://api.spotify.com/v1/tracks/3pdUv2fviypOdl1PTHDunH,https://api.spotify.com/v1/audio-analysis/3pdUv2fviypOdl1PTHDunH,206429,4
0.521,0.565,11,-9.596,0,0.0681,0.136,1.65e-06,0.134,0.261,114.562,audio_features,2rZQC2Hwy4sClylYHg2MXI,spotify:track:2rZQC2Hwy4sClylYHg2MXI,https://api.spotify.com/v1/tracks/2rZQC2Hwy4sClylYHg2MXI,https://api.spotify.com/v1/audio-analysis/2rZQC2Hwy4sClylYHg2MXI,202756,4
0.538,0.606,3,-6.423,0,0.421,0.459,0.0,0.163,0.429,79.714,audio_features,0Vv7lPT21u7YjxpCYdCYwq,spotify:track:0Vv7lPT21u7YjxpCYdCYwq,https://api.spotify.com/v1/tracks/0Vv7lPT21u7YjxpCYdCYwq,https://api.spotify.com/v1/audio-analysis/0Vv7lPT21u7YjxpCYdCYwq,224269,5
0.467,0.624,10,-8.511,0,0.0508,0.143,0.000899,0.145,0.31,141.889,audio_features,6BQrmjAgPfPTwILoFEK3Hd,spotify:track:6BQrmjAgPfPTwILoFEK3Hd,https://api.spotify.com/v1/tracks/6BQrmjAgPfPTwILoFEK3Hd,https://api.spotify.com/v1/audio-analysis/6BQrmjAgPfPTwILoFEK3Hd,225947,4
0.594,0.446,8,-6.654,1,0.0694,0.755,0.0,0.113,0.328,125.325,audio_features,3tpI98Yae25hSvhh6mitA9,spotify:track:3tpI98Yae25hSvhh6mitA9,https://api.spotify.com/v1/tracks/3tpI98Yae25hSvhh6mitA9,https://api.spotify.com/v1/audio-analysis/3tpI98Yae25hSvhh6mitA9,241624,3
0.692,0.301,10,-12.536,0,0.154,0.723,0.127,0.111,0.21,102.637,audio_features,1kKiwOn32DG6DnCtBeZNXd,spotify:track:1kKiwOn32DG6DnCtBeZNXd,https://api.spotify.com/v1/tracks/1kKiwOn32DG6DnCtBeZNXd,https://api.spotify.com/v1/audio-analysis/1kKiwOn32DG6DnCtBeZNXd,173099,4
0.707,0.541,0,-7.803,0,0.043,0.154,4e-05,0.125,0.505,131.975,audio_features,1oNuMXfc8YBiSZ5XUaSOMX,spotify:track:1oNuMXfc8YBiSZ5XUaSOMX,https://api.spotify.com/v1/tracks/1oNuMXfc8YBiSZ5XUaSOMX,https://api.spotify.com/v1/audio-analysis/1oNuMXfc8YBiSZ5XUaSOMX,163675,4
0.758,0.552,7,-6.205,0,0.0346,0.0452,2.6e-06,0.0613,0.489,98.976,audio_features,2G5zNimfDzfcAtbHtEKzTu,spotify:track:2G5zNimfDzfcAtbHtEKzTu,https://api.spotify.com/v1/tracks/2G5zNimfDzfcAtbHtEKzTu,https://api.spotify.com/v1/audio-analysis/2G5zNimfDzfcAtbHtEKzTu,262712,3
0.611,0.626,7,-5.087,1,0.0778,0.337,0.0,0.115,0.48,100.129,audio_features,06dQ2rcBkq7z3AEZ4jhvc2,spotify:track:06dQ2rcBkq7z3AEZ4jhvc2,https://api.spotify.com/v1/tracks/06dQ2rcBkq7z3AEZ4jhvc2,https://api.spotify.com/v1/audio-analysis/06dQ2rcBkq7z3AEZ4jhvc2,156073,4
0.714,0.407,11,-6.806,1,0.0422,0.522,0.00618,0.128,0.358,76.978,audio_features,6q4yusLwjDYEcF6jXHdt7J,spotify:track:6q4yusLwjDYEcF6jXHdt7J,https://api.spotify.com/v1/tracks/6q4yusLwjDYEcF6jXHdt7J,https://api.spotify.com/v1/audio-analysis/6q4yusLwjDYEcF6jXHdt7J,227664,4
0.761,0.456,8,-8.027,1,0.0481,0.193,0.0,0.133,0.554,140.947,audio_features,29Lli9fqpR3RizsBnkUUOi,spotify:track:29Lli9fqpR3RizsBnkUUOi,https://api.spotify.com/v1/tracks/29Lli9fqpR3RizsBnkUUOi,https://api.spotify.com/v1/audio-analysis/29Lli9fqpR3RizsBnkUUOi,190638,4
