danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.653,0.739,8,-7.122,0,0.0337,0.231,0.109,0.137,0.865,112.848,audio_features,0OOPyxMDeHdoo2PptHHkC4,spotify:track:0OOPyxMDeHdoo2PptHHkC4,https://api.spotify.com/v1/tracks/0OOPyxMDeHdoo2PptHHkC4,https://api.spotify.com/v1/audio-analysis/0OOPyxMDeHdoo2PptHHkC4,333150,4
0.734,0.841,3,-6.313,0,0.0361,0.0416,0.177,0.0497,0.88,118.019,audio_features,40CXXNs2PIe82JadEWTNPZ,spotify:track:40CXXNs2PIe82JadEWTNPZ,https://api.spotify.com/v1/tracks/40CXXNs2PIe82JadEWTNPZ,https://api.spotify.com/v1/audio-analysis/40CXXNs2PIe82JadEWTNPZ,393368,4
0.857,0.73,11,-9.515,0,0.0528,0.0295,0.0629,0.335,0.776,120.006,audio_features,4sKS8hXdU95mCgPUsdgi7f,spotify:track:4sKS8hXdU95mCgPUsdgi7f,https://api.spotify.com/v1/tracks/4sKS8hXdU95mCgPUsdgi7f,https://api.spotify.com/v1/audio-analysis/4sKS8hXdU95mCgPUsdgi7f,318059,4
0.698,0.686,1,-11.278,0,0.0338,0.133,0.0439,0.0753,0.926,110.068,audio_features,1gE7p3b4J8p4ivOCR2CO0Y,spotify:track:1gE7p3b4J8p4ivOCR2CO0Y,https://api.spotify.com/v1/tracks/1gE7p3b4J8p4ivOCR2CO0Y,https://api.spotify.com/v1/audio-analysis/1gE7p3b4J8p4ivOCR2CO0Y,264929,4
0.71,0.692,1,-6.414,0,0.0298,0.403,0.0,0.117,0.895,97.594,audio_features,0AiCAbg6Xb4uGk9bB5L1jw,spotify:track:0AiCAbg6Xb4uGk9bB5L1jw,https://api.spotify.com/v1/tracks/0AiCAbg6Xb4uGk9bB5L1jw,https://api.spotify.com/v1/audio-analysis/0AiCAbg6Xb4uGk9bB5L1jw,127773,4
0.788,0.488,1,-14.37,0,0.0442,0.169,0.751,0.0908,0.386,112.007,audio_features,3knO1ek0smFqqsQNR5HaU6,spotify:track:3knO1ek0smFqqsQNR5HaU6,https://api.spotify.com/v1/tracks/3knO1ek0smFqqsQNR5HaU6,https://api.spotify.com/v1/audio-analysis/3knO1ek0smFqqsQNR5HaU6,269696,4
0.519,0.738,5,-4.498,1,0.0319,0.00361,0.0038,0.0876,0.443,148.801,audio_features,7wQ3PHT0oNWwjPuTZ2z7cS,spotify:track:7wQ3PHT0oNWwjPuTZ2z7cS,https://api.spotify.com/v1/tracks/7wQ3PHT0oNWwjPuTZ2z7cS,https://api.spotify.com/v1/audio-analysis/7wQ3PHT0oNWwjPuTZ2z7cS,260320,4
0.744,0.672,11,-9.914,0,0.0408,0.533,0.479,0.168,0.908,93.991,audio_features,7KvVIORJJStrkmynVw2Y8r,spotify:track:7KvVIORJJStrkmynVw2Y8r,https://api.spotify.com/v1/tracks/7KvVIORJJStrkmynVw2Y8r,https://api.spotify.com/v1/audio-analysis/7KvVIORJJStrkmynVw2Y8r,143617,4
0.915,0.401,6,-8.432,0,0.184,0.0657,1.07e-05,0.124,0.77,90.018,audio_features,26Prfvk9o5cwyLMCl5zQMS,spotify:track:26Prfvk9o5cwyLMCl5zQMS,https://api.spotify.com/v1/tracks/26Prfvk9o5cwyLMCl5zQMS,https://api.spotify.com/v1/audio-analysis/26Prfvk9o5cwyLMCl5zQMS,336000,4
0.399,0.696,4,-9.98,0,0.0297,0.00141,0.871,0.339,0.792,126.835,audio_features,5uaHxu2wJ4YRk37bHWtbTX,spotify:track:5uaHxu2wJ4YRk37bHWtbTX,https://api.spotify.com/v1/tracks/5uaHxu2wJ4YRk37bHWtbTX,https://api.spotify.com/v1/audio-analysis/5uaHxu2wJ4YRk37bHWtbTX,159444,4
